subj_idx,rank,control_1,context_1,epoch,rt,mood,response,feedback,split_by,q_init,trial,trial_in_block,fmood
6,1,2,-20,epoc2,0.832,0,0,0,0,0.5,27,27,med
6,1,2,-20,epoc2,0.556,0,0,0,0,0.5,28,28,med
6,1,2,-20,epoc2,0.752,0,0,1,0,0.5,29,29,med
6,1,2,-20,epoc2,1.128,0,1,0,0,0.5,30,30,med
6,2,1,-50,epoc1,3.073,-33,0,1,0,0.5,31,1,low
6,2,1,-50,epoc1,1.439,-33,0,0,0,0.5,32,2,low
6,2,1,-50,epoc1,0.651,-33,0,0,0,0.5,33,3,low
6,2,1,-50,epoc1,0.748,-33,0,0,0,0.5,34,4,low
6,2,1,-50,epoc1,0.654,-33,0,0,0,0.5,35,5,low
6,2,1,-50,epoc1,0.584,-33,0,1,0,0.5,36,6,low
6,2,1,-50,epoc1,1.002,-33,0,0,0,0.5,37,7,low
6,2,1,-50,epoc1,0.724,-33,0,0,0,0.5,38,8,low
6,2,1,-50,epoc1,0.975,-33,0,0,0,0.5,39,9,low
6,2,1,-50,epoc1,1.123,-33,0,0,0,0.5,40,10,low
6,2,1,-50,epoc1,1.11,-33,0,0,0,0.5,41,11,low
6,2,1,-50,epoc1,0.681,-33,0,0,0,0.5,42,12,low
6,2,1,-50,epoc1,0.646,-33,0,1,0,0.5,43,13,low
6,2,1,-50,epoc1,1.065,-33,0,0,0,0.5,44,14,low
6,2,1,-50,epoc1,0.776,-33,0,0,0,0.5,45,15,low
6,2,1,-50,epoc2,0.982,-33,0,1,0,0.5,46,16,low
6,2,1,-50,epoc2,0.971,-33,0,0,0,0.5,47,17,low
6,2,1,-50,epoc2,1.104,-33,0,1,0,0.5,48,18,low
6,2,1,-50,epoc2,0.834,-33,0,0,0,0.5,49,19,low
6,2,1,-50,epoc2,0.493,-33,1,0,0,0.5,50,20,low
6,2,1,-50,epoc2,1.24,-33,0,1,0,0.5,51,21,low
6,2,1,-50,epoc2,1.009,-33,0,1,0,0.5,52,22,low
6,2,1,-50,epoc2,1.639,-33,1,0,0,0.5,53,23,low
6,2,1,-50,epoc2,1.337,-33,0,1,0,0.5,54,24,low
6,2,1,-50,epoc2,1.034,-33,0,1,0,0.5,55,25,low
6,2,1,-50,epoc2,1.044,-33,0,1,0,0.5,56,26,low
6,2,1,-50,epoc2,1.325,-33,0,0,0,0.5,57,27,low
6,2,1,-50,epoc2,1.146,-33,0,1,0,0.5,58,28,low
6,2,1,-50,epoc2,1.268,-33,0,1,0,0.5,59,29,low
6,2,1,-50,epoc2,0.701,-33,0,1,0,0.5,60,30,low
7,1,4,-10,epoc1,8.422,11,1,1,0,0.5,1,1,high
7,1,4,-10,epoc1,5.761,11,1,1,0,0.5,2,2,high
7,1,4,-10,epoc1,9.716,11,1,1,0,0.5,3,3,high
7,1,4,-10,epoc1,3.906,11,1,1,0,0.5,4,4,high
7,1,4,-10,epoc1,1.371,11,1,1,0,0.5,5,5,high
7,1,4,-10,epoc1,2.476,11,1,1,0,0.5,6,6,high
7,1,4,-10,epoc1,1.163,11,1,0,0,0.5,7,7,high
7,1,4,-10,epoc1,1.766,11,1,0,0,0.5,8,8,high
7,1,4,-10,epoc1,4.37,11,1,1,0,0.5,9,9,high
7,1,4,-10,epoc1,2.933,11,1,1,0,0.5,10,10,high
7,1,4,-10,epoc1,10.051,11,1,1,0,0.5,11,11,high
7,1,4,-10,epoc1,2.709,11,1,0,0,0.5,12,12,high
7,1,4,-10,epoc1,1.152,11,1,1,0,0.5,13,13,high
7,1,4,-10,epoc1,1.111,11,1,1,0,0.5,14,14,high
7,1,4,-10,epoc1,1.691,11,1,1,0,0.5,15,15,high
7,1,4,-10,epoc2,1.228,11,1,0,0,0.5,16,16,high
7,1,4,-10,epoc2,1.064,11,1,0,0,0.5,17,17,high
7,1,4,-10,epoc2,2.084,11,1,0,0,0.5,18,18,high
7,1,4,-10,epoc2,1.318,11,1,1,0,0.5,19,19,high
7,1,4,-10,epoc2,1.251,11,1,0,0,0.5,20,20,high
7,1,4,-10,epoc2,1.217,11,1,0,0,0.5,21,21,high
7,1,4,-10,epoc2,2.07,11,0,0,0,0.5,22,22,high
7,1,4,-10,epoc2,4.328,11,1,0,0,0.5,23,23,high
7,1,4,-10,epoc2,1.602,11,1,0,0,0.5,24,24,high
7,1,4,-10,epoc2,1.969,11,1,0,0,0.5,25,25,high
7,1,4,-10,epoc2,4.301,11,1,1,0,0.5,26,26,high
7,1,4,-10,epoc2,1.407,11,1,0,0,0.5,27,27,high
7,1,4,-10,epoc2,1.08,11,1,0,0,0.5,28,28,high
7,1,4,-10,epoc2,11.086,11,1,0,0,0.5,29,29,high
7,1,4,-10,epoc2,1.499,11,1,0,0,0.5,30,30,high
7,2,5,20,epoc1,5.475,1,1,1,0,0.5,31,1,med
7,2,1,-50,epoc1,4.474,-40,0,0,0,0.5,32,1,low
7,2,5,20,epoc1,2.03,1,1,1,0,0.5,33,2,med
7,2,1,-50,epoc1,1.579,-40,0,1,0,0.5,34,2,low
7,2,5,20,epoc1,1.607,1,1,0,0,0.5,35,3,med
7,2,1,-50,epoc1,0.839,-40,0,0,0,0.5,36,3,low
7,2,5,20,epoc1,2.372,1,1,1,0,0.5,37,4,med
7,2,1,-50,epoc1,2.192,-40,0,0,0,0.5,38,4,low
7,2,5,20,epoc1,2.066,1,1,1,0,0.5,39,5,med
7,2,1,-50,epoc1,1.575,-40,1,1,0,0.5,40,5,low
7,2,5,20,epoc1,1.289,1,1,1,0,0.5,41,6,med
7,2,1,-50,epoc1,0.742,-40,0,0,0,0.5,42,6,low
7,2,5,20,epoc1,1.721,1,1,1,0,0.5,43,7,med
7,2,1,-50,epoc1,0.824,-40,1,1,0,0.5,44,7,low
7,2,5,20,epoc1,1.367,1,1,0,0,0.5,45,8,med
7,2,1,-50,epoc1,0.626,-40,1,0,0,0.5,46,8,low
7,2,5,20,epoc1,1.249,1,1,1,0,0.5,47,9,med
7,2,1,-50,epoc1,0.391,-40,1,1,0,0.5,48,9,low
7,2,5,20,epoc1,1.175,1,1,1,0,0.5,49,10,med
7,2,1,-50,epoc1,0.519,-40,0,0,0,0.5,50,10,low
7,2,5,20,epoc1,1.464,1,1,1,0,0.5,51,11,med
7,2,1,-50,epoc1,0.623,-40,1,1,0,0.5,52,11,low
7,2,5,20,epoc1,0.952,1,1,0,0,0.5,53,12,med
7,2,1,-50,epoc1,2.29,-40,1,1,0,0.5,54,12,low
7,2,5,20,epoc1,1.01,1,1,1,0,0.5,55,13,med
7,2,1,-50,epoc1,0.91,-40,1,1,0,0.5,56,13,low
7,2,5,20,epoc1,1.049,1,1,1,0,0.5,57,14,med
7,2,1,-50,epoc1,0.826,-40,0,1,0,0.5,58,14,low
7,2,5,20,epoc1,0.998,1,1,1,0,0.5,59,15,med
7,2,1,-50,epoc1,0.77,-40,1,1,0,0.5,60,15,low
7,2,5,20,epoc2,1.011,1,1,0,0,0.5,61,16,med
7,2,1,-50,epoc2,8.36,-40,1,0,0,0.5,62,16,low
7,2,5,20,epoc2,1.072,1,1,1,0,0.5,63,17,med
7,2,1,-50,epoc2,2.74,-40,1,1,0,0.5,64,17,low
7,2,5,20,epoc2,0.892,1,1,0,0,0.5,65,18,med
7,2,1,-50,epoc2,2.826,-40,0,1,0,0.5,66,18,low
7,2,5,20,epoc2,1.025,1,1,0,0,0.5,67,19,med
7,2,1,-50,epoc2,1.735,-40,0,1,0,0.5,68,19,low
7,2,5,20,epoc2,1.151,1,1,0,0,0.5,69,20,med
7,2,1,-50,epoc2,7.4,-40,0,1,0,0.5,70,20,low
7,2,5,20,epoc2,3.925,1,1,0,0,0.5,71,21,med
7,2,1,-50,epoc2,0.68,-40,0,1,0,0.5,72,21,low
7,2,5,20,epoc2,1.611,1,1,0,0,0.5,73,22,med
7,2,1,-50,epoc2,3.416,-40,0,0,0,0.5,74,22,low
7,2,5,20,epoc2,1.389,1,1,0,0,0.5,75,23,med
7,2,1,-50,epoc2,1.092,-40,0,1,0,0.5,76,23,low
7,2,5,20,epoc2,0.864,1,1,0,0,0.5,77,24,med
7,2,1,-50,epoc2,5.706,-40,1,0,0,0.5,78,24,low
7,2,5,20,epoc2,1.176,1,1,0,0,0.5,79,25,med
7,2,1,-50,epoc2,4.205,-40,0,1,0,0.5,80,25,low
7,2,5,20,epoc2,0.998,1,1,0,0,0.5,81,26,med
7,2,1,-50,epoc2,0.462,-40,0,1,0,0.5,82,26,low
7,2,5,20,epoc2,1.492,1,1,0,0,0.5,83,27,med
7,2,1,-50,epoc2,0.792,-40,0,1,0,0.5,84,27,low
7,2,5,20,epoc2,0.581,1,1,1,0,0.5,85,28,med
7,2,1,-50,epoc2,0.516,-40,0,1,0,0.5,86,28,low
7,2,5,20,epoc2,0.734,1,1,1,0,0.5,87,29,med
7,2,1,-50,epoc2,7.748,-40,1,1,0,0.5,88,29,low
7,2,5,20,epoc2,0.847,1,1,0,0,0.5,89,30,med
7,2,1,-50,epoc2,0.605,-40,1,0,0,0.5,90,30,low
7,3,4,23,epoc1,1.946,2,1,1,0,0.5,91,1,med
7,3,4,23,epoc1,1.287,2,1,1,0,0.5,92,2,med
7,3,4,23,epoc1,0.954,2,1,1,0,0.5,93,3,med
7,3,4,23,epoc1,1.262,2,1,0,0,0.5,94,4,med
7,3,4,23,epoc1,0.75,2,1,1,0,0.5,95,5,med
7,3,4,23,epoc1,2.06,2,1,1,0,0.5,96,6,med
7,3,4,23,epoc1,0.95,2,1,1,0,0.5,97,7,med
7,3,4,23,epoc1,0.716,2,1,1,0,0.5,98,8,med
7,3,4,23,epoc1,0.666,2,1,1,0,0.5,99,9,med
7,3,4,23,epoc1,0.827,2,1,1,0,0.5,100,10,med
7,3,4,23,epoc1,0.915,2,1,0,0,0.5,101,11,med
7,3,4,23,epoc1,1.042,2,1,0,0,0.5,102,12,med
7,3,4,23,epoc1,0.832,2,1,1,0,0.5,103,13,med
7,3,4,23,epoc1,1.242,2,1,1,0,0.5,104,14,med
7,3,4,23,epoc1,0.724,2,1,1,0,0.5,105,15,med
7,3,4,23,epoc2,0.72,2,1,0,0,0.5,106,16,med
7,3,4,23,epoc2,0.722,2,1,0,0,0.5,107,17,med
7,3,4,23,epoc2,0.709,2,1,1,0,0.5,108,18,med
7,3,4,23,epoc2,0.812,2,1,0,0,0.5,109,19,med
7,3,4,23,epoc2,0.901,2,1,0,0,0.5,110,20,med
7,3,4,23,epoc2,0.717,2,1,0,0,0.5,111,21,med
7,3,4,23,epoc2,0.751,2,1,0,0,0.5,112,22,med
7,3,4,23,epoc2,0.743,2,1,0,0,0.5,113,23,med
7,3,4,23,epoc2,0.935,2,1,0,0,0.5,114,24,med
7,3,4,23,epoc2,0.741,2,1,0,0,0.5,115,25,med
7,3,4,23,epoc2,1.291,2,1,1,0,0.5,116,26,med
7,3,4,23,epoc2,0.892,2,1,0,0,0.5,117,27,med
7,3,4,23,epoc2,0.623,2,1,0,0,0.5,118,28,med
7,3,4,23,epoc2,0.805,2,1,0,0,0.5,119,29,med
7,3,4,23,epoc2,1.95,2,1,1,0,0.5,120,30,med
7,4,4,30,epoc1,15,12,1,1,0,0.5,121,1,high
7,4,4,30,epoc1,1.997,12,1,1,0,0.5,122,2,high
7,4,4,30,epoc1,3.596,12,1,0,0,0.5,123,3,high
7,4,4,30,epoc1,1.349,12,0,0,0,0.5,124,4,high
7,4,4,30,epoc1,1.949,12,0,0,0,0.5,125,5,high
7,4,4,30,epoc1,0.969,12,1,1,0,0.5,126,6,high
7,4,4,30,epoc1,2.311,12,1,1,0,0.5,127,7,high
7,4,4,30,epoc1,15,12,1,0,0,0.5,128,8,high
7,4,4,30,epoc1,1.362,12,0,1,0,0.5,129,9,high
7,4,4,30,epoc1,1.24,12,1,1,0,0.5,130,10,high
7,4,4,30,epoc1,1.382,12,1,1,0,0.5,131,11,high
7,4,4,30,epoc1,1.34,12,1,1,0,0.5,132,12,high
7,4,4,30,epoc1,1.534,12,1,1,0,0.5,133,13,high
7,4,4,30,epoc1,1.054,12,1,1,0,0.5,134,14,high
7,4,4,30,epoc1,0.715,12,1,1,0,0.5,135,15,high
7,4,4,30,epoc2,1.333,12,1,1,0,0.5,136,16,high
7,4,4,30,epoc2,0.849,12,1,0,0,0.5,137,17,high
7,4,4,30,epoc2,0.723,12,0,1,0,0.5,138,18,high
7,4,4,30,epoc2,1.277,12,1,0,0,0.5,139,19,high
7,4,4,30,epoc2,0.887,12,1,1,0,0.5,140,20,high
7,4,4,30,epoc2,1.034,12,1,0,0,0.5,141,21,high
7,4,4,30,epoc2,15,12,0,1,0,0.5,142,22,high
7,4,4,30,epoc2,1.702,12,0,1,0,0.5,143,23,high
7,4,4,30,epoc2,3.908,12,1,0,0,0.5,144,24,high
7,4,4,30,epoc2,1.47,12,0,1,0,0.5,145,25,high
7,4,4,30,epoc2,4.58,12,1,1,0,0.5,146,26,high
7,4,4,30,epoc2,10.05,12,0,1,0,0.5,147,27,high
7,4,4,30,epoc2,1.049,12,1,0,0,0.5,148,28,high
7,4,4,30,epoc2,1.059,12,1,0,0,0.5,149,29,high
7,4,4,30,epoc2,1.675,12,0,1,0,0.5,150,30,high
8,1,3,26,epoc1,5.815,9,1,0,0,0.5,1,1,med
8,1,3,26,epoc1,4.502,9,1,1,0,0.5,2,2,med
8,1,3,26,epoc1,2.823,9,1,0,0,0.5,3,3,med
8,1,3,26,epoc1,5.376,9,1,1,0,0.5,4,4,med
8,1,3,26,epoc1,2.008,9,1,1,0,0.5,5,5,med
8,1,3,26,epoc1,2.259,9,1,1,0,0.5,6,6,med
8,1,3,26,epoc1,1.455,9,1,1,0,0.5,7,7,med
8,1,3,26,epoc1,2.144,9,1,1,0,0.5,8,8,med
8,1,3,26,epoc1,2.01,9,1,1,0,0.5,9,9,med
8,1,3,26,epoc1,4.691,9,1,1,0,0.5,10,10,med
8,1,3,26,epoc1,1.892,9,1,1,0,0.5,11,11,med
8,1,3,26,epoc1,2.14,9,1,1,0,0.5,12,12,med
8,1,3,26,epoc1,1.844,9,1,1,0,0.5,13,13,med
8,1,3,26,epoc1,1.573,9,1,0,0,0.5,14,14,med
8,1,3,26,epoc1,1.186,9,1,1,0,0.5,15,15,med
8,1,3,26,epoc2,2.996,9,1,0,0,0.5,16,16,med
8,1,3,26,epoc2,1.421,9,1,0,0,0.5,17,17,med
8,1,3,26,epoc2,1.788,9,1,0,0,0.5,18,18,med
8,1,3,26,epoc2,4.24,9,1,0,0,0.5,19,19,med
8,1,3,26,epoc2,1.56,9,1,0,0,0.5,20,20,med
8,1,3,26,epoc2,3.408,9,1,0,0,0.5,21,21,med
8,1,3,26,epoc2,1.272,9,1,1,0,0.5,22,22,med
8,1,3,26,epoc2,2.791,9,1,0,0,0.5,23,23,med
8,1,3,26,epoc2,1.274,9,1,1,0,0.5,24,24,med
8,1,3,26,epoc2,0.957,9,1,0,0,0.5,25,25,med
8,1,3,26,epoc2,2.058,9,1,1,0,0.5,26,26,med
8,1,3,26,epoc2,1.227,9,1,0,0,0.5,27,27,med
8,1,3,26,epoc2,1.09,9,1,0,0,0.5,28,28,med
8,1,3,26,epoc2,1.424,9,1,0,0,0.5,29,29,med
8,1,3,26,epoc2,1.093,9,1,0,0,0.5,30,30,med
8,2,3,-9,epoc1,5.183,7,0,0,0,0.5,31,1,med
8,2,3,-9,epoc1,1.516,7,0,0,0,0.5,32,2,med
8,2,3,-9,epoc1,4.369,7,0,1,0,0.5,33,3,med
8,2,3,-9,epoc1,3.391,7,0,0,0,0.5,34,4,med
8,2,3,-9,epoc1,1.457,7,0,0,0,0.5,35,5,med
8,2,3,-9,epoc1,2.922,7,0,0,0,0.5,36,6,med
8,2,3,-9,epoc1,1.526,7,0,0,0,0.5,37,7,med
8,2,3,-9,epoc1,1.387,7,0,0,0,0.5,38,8,med
8,2,3,-9,epoc1,3.89,7,0,1,0,0.5,39,9,med
8,2,3,-9,epoc1,0.977,7,0,0,0,0.5,40,10,med
8,2,3,-9,epoc1,2.825,7,0,0,0,0.5,41,11,med
8,2,3,-9,epoc1,0.903,7,0,0,0,0.5,42,12,med
8,2,3,-9,epoc1,1.24,7,0,0,0,0.5,43,13,med
8,2,3,-9,epoc1,1.022,7,0,0,0,0.5,44,14,med
8,2,3,-9,epoc1,4.157,7,0,1,0,0.5,45,15,med
8,2,3,-9,epoc2,1.588,7,0,1,0,0.5,46,16,med
8,2,3,-9,epoc2,1.122,7,0,0,0,0.5,47,17,med
8,2,3,-9,epoc2,1.506,7,0,1,0,0.5,48,18,med
8,2,3,-9,epoc2,1.308,7,0,1,0,0.5,49,19,med
8,2,3,-9,epoc2,1.21,7,0,1,0,0.5,50,20,med
8,2,3,-9,epoc2,0.922,7,0,1,0,0.5,51,21,med
8,2,3,-9,epoc2,0.905,7,0,1,0,0.5,52,22,med
8,2,3,-9,epoc2,1.068,7,0,1,0,0.5,53,23,med
8,2,3,-9,epoc2,0.787,7,0,0,0,0.5,54,24,med
8,2,3,-9,epoc2,1.043,7,0,1,0,0.5,55,25,med
8,2,3,-9,epoc2,1.989,7,0,1,0,0.5,56,26,med
8,2,3,-9,epoc2,0.993,7,0,1,0,0.5,57,27,med
8,2,3,-9,epoc2,0.775,7,0,1,0,0.5,58,28,med
8,2,3,-9,epoc2,1.022,7,0,0,0,0.5,59,29,med
8,2,3,-9,epoc2,0.769,7,0,1,0,0.5,60,30,med
9,1,2,-10,epoc1,5.508,0,1,1,0,0.5,1,1,med
9,1,2,-10,epoc1,5.379,0,1,1,0,0.5,2,2,med
9,1,2,-10,epoc1,1.534,0,1,1,0,0.5,3,3,med
9,1,2,-10,epoc1,2.247,0,1,1,0,0.5,4,4,med
9,1,2,-10,epoc1,1.313,0,1,1,0,0.5,5,5,med
9,1,2,-10,epoc1,1.597,0,1,1,0,0.5,6,6,med
9,1,2,-10,epoc1,1.346,0,1,1,0,0.5,7,7,med
9,1,2,-10,epoc1,1.975,0,1,1,0,0.5,8,8,med
9,1,2,-10,epoc1,1.161,0,1,0,0,0.5,9,9,med
9,1,2,-10,epoc1,1.43,0,1,0,0,0.5,10,10,med
9,1,2,-10,epoc1,3.399,0,1,1,0,0.5,11,11,med
9,1,2,-10,epoc1,1.211,0,1,1,0,0.5,12,12,med
9,1,2,-10,epoc1,1.699,0,1,1,0,0.5,13,13,med
9,1,2,-10,epoc1,1.88,0,1,0,0,0.5,14,14,med
9,1,2,-10,epoc1,1.03,0,1,1,0,0.5,15,15,med
9,1,2,-10,epoc2,0.975,0,0,0,0,0.5,16,16,med
9,1,2,-10,epoc2,0.991,0,1,0,0,0.5,17,17,med
9,1,2,-10,epoc2,1.529,0,1,0,0,0.5,18,18,med
9,1,2,-10,epoc2,2.396,0,1,0,0,0.5,19,19,med
9,1,2,-10,epoc2,2.196,0,1,1,0,0.5,20,20,med
9,1,2,-10,epoc2,1.713,0,1,1,0,0.5,21,21,med
9,1,2,-10,epoc2,1.428,0,1,0,0,0.5,22,22,med
9,1,2,-10,epoc2,1.346,0,1,0,0,0.5,23,23,med
9,1,2,-10,epoc2,1.245,0,1,0,0,0.5,24,24,med
9,1,2,-10,epoc2,1.761,0,1,0,0,0.5,25,25,med
9,1,2,-10,epoc2,1.545,0,1,0,0,0.5,26,26,med
9,1,2,-10,epoc2,1.761,0,1,0,0,0.5,27,27,med
9,1,2,-10,epoc2,1.613,0,1,0,0,0.5,28,28,med
9,1,2,-10,epoc2,3.515,0,1,0,0,0.5,29,29,med
9,1,2,-10,epoc2,3.496,0,1,0,0,0.5,30,30,med
9,2,1,-40,epoc1,2.273,-40,1,1,0,0.5,31,1,low
9,2,1,-40,epoc1,1.039,-40,1,1,0,0.5,32,2,low
9,2,1,-40,epoc1,1.629,-40,1,1,0,0.5,33,3,low
9,2,1,-40,epoc1,1.814,-40,1,1,0,0.5,34,4,low
9,2,1,-40,epoc1,1.297,-40,1,0,0,0.5,35,5,low
9,2,1,-40,epoc1,1.726,-40,1,0,0,0.5,36,6,low
9,2,1,-40,epoc1,1.58,-40,1,1,0,0.5,37,7,low
9,2,1,-40,epoc1,1.497,-40,1,1,0,0.5,38,8,low
9,2,1,-40,epoc1,1.047,-40,1,1,0,0.5,39,9,low
9,2,1,-40,epoc1,2.096,-40,1,0,0,0.5,40,10,low
9,2,1,-40,epoc1,1.163,-40,1,1,0,0.5,41,11,low
9,2,1,-40,epoc1,1.529,-40,1,1,0,0.5,42,12,low
9,2,1,-40,epoc1,1.247,-40,1,1,0,0.5,43,13,low
9,2,1,-40,epoc1,1.244,-40,1,1,0,0.5,44,14,low
9,2,1,-40,epoc1,1.213,-40,1,1,0,0.5,45,15,low
9,2,1,-40,epoc2,1.26,-40,1,0,0,0.5,46,16,low
9,2,1,-40,epoc2,1.529,-40,1,0,0,0.5,47,17,low
9,2,1,-40,epoc2,1.197,-40,1,0,0,0.5,48,18,low
9,2,1,-40,epoc2,1.495,-40,1,0,0,0.5,49,19,low
9,2,1,-40,epoc2,1.916,-40,1,1,0,0.5,50,20,low
9,2,1,-40,epoc2,1.397,-40,1,1,0,0.5,51,21,low
9,2,1,-40,epoc2,1.379,-40,1,0,0,0.5,52,22,low
9,2,1,-40,epoc2,1.414,-40,1,0,0,0.5,53,23,low
9,2,1,-40,epoc2,1.316,-40,1,1,0,0.5,54,24,low
9,2,1,-40,epoc2,0.926,-40,1,0,0,0.5,55,25,low
9,2,1,-40,epoc2,1.062,-40,1,0,0,0.5,56,26,low
9,2,1,-40,epoc2,0.811,-40,1,0,0,0.5,57,27,low
9,2,1,-40,epoc2,1.112,-40,1,0,0,0.5,58,28,low
9,2,1,-40,epoc2,1.564,-40,1,0,0,0.5,59,29,low
9,2,1,-40,epoc2,1.447,-40,1,0,0,0.5,60,30,low
10,1,2,13,epoc1,10.014,0,1,0,0,0.5,1,1,med
10,1,2,13,epoc1,4.388,0,1,1,0,0.5,2,2,med
10,1,2,13,epoc1,3.748,0,1,1,0,0.5,3,3,med
10,1,2,13,epoc1,6.075,0,1,1,0,0.5,4,4,med
10,1,2,13,epoc1,5.94,0,1,0,0,0.5,5,5,med
10,1,2,13,epoc1,6.575,0,1,1,0,0.5,6,6,med
10,1,2,13,epoc1,2.034,0,1,1,0,0.5,7,7,med
10,1,2,13,epoc1,2.958,0,1,1,0,0.5,8,8,med
10,1,2,13,epoc1,2.082,0,1,0,0,0.5,9,9,med
10,1,2,13,epoc1,3.976,0,1,1,0,0.5,10,10,med
10,1,2,13,epoc1,2.441,0,1,1,0,0.5,11,11,med
10,1,2,13,epoc1,1.98,0,1,1,0,0.5,12,12,med
10,1,2,13,epoc1,2.402,0,1,1,0,0.5,13,13,med
10,1,2,13,epoc1,2.836,0,1,1,0,0.5,14,14,med
10,1,2,13,epoc1,1.295,0,1,1,0,0.5,15,15,med
10,1,2,13,epoc2,1.685,0,1,0,0,0.5,16,16,med
10,1,2,13,epoc2,1.743,0,1,0,0,0.5,17,17,med
10,1,2,13,epoc2,0.907,0,1,0,0,0.5,18,18,med
10,1,2,13,epoc2,1.542,0,1,0,0,0.5,19,19,med
10,1,2,13,epoc2,1.138,0,1,0,0,0.5,20,20,med
10,1,2,13,epoc2,3.764,0,1,0,0,0.5,21,21,med
10,1,2,13,epoc2,2.262,0,1,0,0,0.5,22,22,med
10,1,2,13,epoc2,1.721,0,1,0,0,0.5,23,23,med
10,1,2,13,epoc2,3.69,0,1,0,0,0.5,24,24,med
10,1,2,13,epoc2,1.223,0,1,1,0,0.5,25,25,med
10,1,2,13,epoc2,1.842,0,1,0,0,0.5,26,26,med
10,1,2,13,epoc2,1.553,0,1,1,0,0.5,27,27,med
10,1,2,13,epoc2,2.091,0,1,1,0,0.5,28,28,med
10,1,2,13,epoc2,2.459,0,1,0,0,0.5,29,29,med
10,1,2,13,epoc2,1.522,0,1,0,0,0.5,30,30,med
10,2,3,43,epoc1,15,0,1,1,0,0.5,31,1,med
10,2,3,43,epoc1,2.39,0,1,0,0,0.5,32,2,med
10,2,3,43,epoc1,2.573,0,1,1,0,0.5,33,3,med
10,2,3,43,epoc1,1.805,0,1,1,0,0.5,34,4,med
10,2,3,43,epoc1,1.781,0,1,1,0,0.5,35,5,med
10,2,3,43,epoc1,1.44,0,1,1,0,0.5,36,6,med
10,2,3,43,epoc1,1.866,0,1,0,0,0.5,37,7,med
10,2,3,43,epoc1,2.491,0,1,0,0,0.5,38,8,med
10,2,3,43,epoc1,1.727,0,1,1,0,0.5,39,9,med
10,2,3,43,epoc1,1.807,0,1,1,0,0.5,40,10,med
10,2,3,43,epoc1,1.899,0,1,1,0,0.5,41,11,med
10,2,3,43,epoc1,1.546,0,1,1,0,0.5,42,12,med
10,2,3,43,epoc1,1.984,0,1,1,0,0.5,43,13,med
10,2,3,43,epoc1,2.084,0,1,1,0,0.5,44,14,med
10,2,3,43,epoc1,2.215,0,1,1,0,0.5,45,15,med
10,2,3,43,epoc2,2.626,0,1,1,0,0.5,46,16,med
10,2,3,43,epoc2,2.032,0,1,0,0,0.5,47,17,med
10,2,3,43,epoc2,1.745,0,1,0,0,0.5,48,18,med
10,2,3,43,epoc2,2.788,0,1,0,0,0.5,49,19,med
10,2,3,43,epoc2,4.377,0,1,0,0,0.5,50,20,med
10,2,3,43,epoc2,1.497,0,1,1,0,0.5,51,21,med
10,2,3,43,epoc2,0.779,0,1,0,0,0.5,52,22,med
10,2,3,43,epoc2,1.45,0,1,0,0,0.5,53,23,med
10,2,3,43,epoc2,0.768,0,0,1,0,0.5,54,24,med
10,2,3,43,epoc2,1.613,0,1,0,0,0.5,55,25,med
10,2,3,43,epoc2,1.61,0,1,1,0,0.5,56,26,med
10,2,3,43,epoc2,1.299,0,1,0,0,0.5,57,27,med
10,2,3,43,epoc2,1.809,0,1,0,0,0.5,58,28,med
10,2,3,43,epoc2,2.638,0,1,0,0,0.5,59,29,med
10,2,3,43,epoc2,1.836,0,1,0,0,0.5,60,30,med
10,3,5,50,epoc1,2.054,46,1,1,0,0.5,61,1,high
10,3,5,50,epoc1,2.535,46,1,0,0,0.5,62,2,high
10,3,5,50,epoc1,1.704,46,1,1,0,0.5,63,3,high
10,3,5,50,epoc1,2.749,46,1,1,0,0.5,64,4,high
10,3,5,50,epoc1,1.21,46,1,0,0,0.5,65,5,high
10,3,5,50,epoc1,1.532,46,1,1,0,0.5,66,6,high
10,3,5,50,epoc1,1.95,46,1,1,0,0.5,67,7,high
10,3,5,50,epoc1,1.599,46,1,1,0,0.5,68,8,high
10,3,5,50,epoc1,1.607,46,1,0,0,0.5,69,9,high
10,3,5,50,epoc1,1.677,46,1,1,0,0.5,70,10,high
10,3,5,50,epoc1,1.735,46,1,1,0,0.5,71,11,high
10,3,5,50,epoc1,1.717,46,1,1,0,0.5,72,12,high
10,3,5,50,epoc1,1.416,46,1,1,0,0.5,73,13,high
10,3,5,50,epoc1,1.399,46,1,1,0,0.5,74,14,high
10,3,5,50,epoc1,1.437,46,1,1,0,0.5,75,15,high
10,3,5,50,epoc2,2.833,46,1,0,0,0.5,76,16,high
10,3,5,50,epoc2,1.659,46,1,0,0,0.5,77,17,high
10,3,5,50,epoc2,1.325,46,1,0,0,0.5,78,18,high
10,3,5,50,epoc2,5.916,46,1,0,0,0.5,79,19,high
10,3,5,50,epoc2,8.675,46,1,0,0,0.5,80,20,high
10,3,5,50,epoc2,3.14,46,1,0,0,0.5,81,21,high
10,3,5,50,epoc2,1.666,46,1,0,0,0.5,82,22,high
10,3,5,50,epoc2,1.508,46,1,1,0,0.5,83,23,high
10,3,5,50,epoc2,1.374,46,1,1,0,0.5,84,24,high
10,3,5,50,epoc2,1.957,46,1,1,0,0.5,85,25,high
10,3,5,50,epoc2,1.57,46,1,0,0,0.5,86,26,high
